timestamp,test_phase,command_type,command_value,turret_velocity_rps,turret_position_rot,motor_voltage,stator_current,supply_voltage
198.739334,1.0,0.0,3.5,0.6640625,2.935546875,3.5300000000000002,5.44,11.7569150390625
198.758404,1.0,0.0,3.5,0.646484375,2.9482421875,3.5300000000000002,6.22,11.73178515625
198.778327,1.0,0.0,3.5,0.619140625,2.96044921875,3.5300000000000002,7.26,11.725502685546875
198.799715,1.0,0.0,3.5,0.6445312499999999,2.9731445312499996,3.5300000000000002,5.32,11.750632568359375
198.817133,1.0,0.0,3.5,0.658203125,2.98583984375,3.5300000000000002,5.2,11.76947998046875
198.839393,1.0,0.0,3.5,0.65234375,2.99853515625,3.5300000000000002,5.86,11.76947998046875
198.856663,1.0,0.0,3.5,0.6445312499999999,3.0112304687499996,3.54,6.12,11.763197509765625
198.875807,1.0,0.0,3.5,0.658203125,3.0244140624999996,3.5300000000000002,5.14,11.73178515625
198.895878,1.0,0.0,3.5,0.650390625,3.03662109375,3.5300000000000002,6.0200000000000005,11.7569150390625
198.922237,1.0,0.0,3.5,0.638671875,3.05224609375,3.5300000000000002,5.84,11.775762451171875
198.936113,1.0,0.0,3.5,0.650390625,3.0595703125,3.5300000000000002,5.72,11.738067626953125
198.956611,1.0,0.0,3.5,0.642578125,3.0747070312500004,3.5300000000000002,6.12,11.763197509765625
198.978221,1.0,0.0,3.5,0.650390625,3.08740234375,3.5300000000000002,5.66,11.750632568359375
198.998812,1.0,0.0,3.5,0.658203125,3.10009765625,3.5300000000000002,5.26,11.763197509765625
199.015525,1.0,0.0,3.5,0.638671875,3.1103515624999996,3.5300000000000002,5.86,11.74435009765625
199.036283,1.0,0.0,3.5,0.63671875,3.12548828125,3.5300000000000002,5.98,11.763197509765625
199.055686,1.0,0.0,3.5,0.642578125,3.13525390625,3.5300000000000002,6.42,11.738067626953125
199.076722,1.0,0.0,3.5,0.625,3.150390625,3.5300000000000002,7.5,11.738067626953125
199.101746,1.0,0.0,3.5,0.6171875,3.1650390625,3.5300000000000002,7.5200000000000005,11.74435009765625
