timestamp,pose_x,pose_y,pose_heading,vel_vx,vel_vy,vel_omega,target_x,target_y,distance,raw_turret_angle,filtered_turret_angle,turret_setpoint,turret_actual,turret_error,motor_voltage,stator_current,sotm_active,vision_tag_count,vision_feeding
315.176264,13.883990487181508,3.7637567266805823,146.50666841487205,-0.4408683647824509,0.5280204471381258,-0.02618966710399366,11.915,4.04,2.207981451124062,22.242032006679608,24.22554743115205,24.22554743115205,24.976562500000014,-0.7510150688479627,-0.67,3.2,1.0,0.0,1.0
315.196409,13.885515263871767,3.750020935940639,146.4940303797158,-0.44255879720250063,0.5309148065551589,-0.0013991071737121145,11.915,4.04,2.212085798942684,21.89923824371611,23.87660105303666,23.87660105303666,24.44921875,-0.5726176969633414,-0.43,2.98,1.0,0.0,1.0
315.21661,13.886981504066258,3.7365981674121587,146.48874167659082,-0.43736241932200015,0.5255258547503897,0.0010814041040489782,11.915,4.04,2.215956249450205,21.575682594095817,23.53146328419553,23.53146328419553,24.44921875,-0.9177554658044684,-0.51,2.68,1.0,0.0,1.0
315.238852,13.888482807126271,3.7228420363068064,146.46598930549706,-0.44003655060351193,0.5296010980286441,-0.014547053465502694,11.915,4.04,2.2202376967250887,21.245393884177588,23.18855287419284,23.18855287419284,23.921875,-0.7333221258071596,-0.67,4.58,1.0,0.0,1.0
315.257661,13.89008376499509,3.707899085288559,146.44815685627833,-0.43914633679551773,0.5292372520787607,-0.002428982009969122,11.915,4.04,2.224959313697483,20.883398177461086,22.842779669683075,22.842779669683075,23.5703125,-0.7275328303169246,-0.61,4.88,1.0,0.0,1.0
315.283464,13.891841438727596,3.6914730728998357,146.42542496174704,-0.44126995894854726,0.531719188646426,-0.01926385789924255,11.915,4.04,2.2304471943105733,20.482401268588227,22.48872290951885,22.48872290951885,23.21875,-0.7300270904811512,-0.62,3.22,1.0,0.0,1.0
315.300141,13.892900532828186,3.6816112166728745,146.41799803987203,-0.438997896490588,0.5282142917263729,-0.023942970527485622,11.915,4.04,2.2336949258003673,20.24545269707967,22.15223237765297,22.15223237765297,22.8671875,-0.5391738723470141,-0.66,4.0600000000000005,1.0,0.0,1.0
315.318969,13.89456710281226,3.6660254402936703,146.40219556330956,-0.44019891025716007,0.5305188413934832,-0.03584153905784797,11.915,4.04,2.2381848193908245,19.921430002094727,21.817612021319235,21.817612021319235,22.33984375,-0.5222317286807652,-0.59,3.56,1.0,0.0,1.0
315.338836,13.89599752400832,3.65256383532392,146.3830621375283,-0.4376350333938982,0.5282729429903557,-0.01547286618494522,11.915,4.04,2.242610796253945,19.62065877368965,21.488069034174796,21.488069034174796,22.1640625,-0.6759934658252043,-0.5700000000000001,3.04,1.0,0.0,1.0
315.357961,13.897164464958074,3.6415437379724467,146.3855062469033,-0.4366309205755977,0.5262318623459152,-0.015424720091751404,11.915,4.04,2.247335622633778,19.290323070141284,21.158407139569768,21.158407139569768,21.8125,-0.6540928604302323,-0.59,3.2,1.0,0.0,1.0
